TFname;Type;X;Y;Z;TF
Eyeless 02_T1L;pMN;-1.118;-0.479;22;
Eyeless 02_T1L;pMN;2.555;-4.79;22;
Eyeless 02_T1L;pMN;0;-6.068;28;
Eyeless 02_T1R;NB;0;0;0;*
Eyeless 02_T1R;pMN;5.269;-2.235;1;*
Eyeless 02_T1R;pMN;1.437;-6.546;1;*
Eyeless 02_T1R;pMN;-2.555;-8.622;1;*
Eyeless 02_T1R;pMN;1.118;-9.899;1;*
Eyeless 02_T1R;pMN;-4.79;-1.756;3;*
Eyeless 02_T1R;pMN;-2.235;-3.832;3;*
Eyeless 02_T1R;pMN;-5.908;-5.109;3;*
Eyeless 02_T1R;pMN;-1.277;-6.386;3;
Eyeless 02_T1R;pMN;-4.311;-7.025;3;
Eyeless 02_T1R;pMN;-5.429;-9.42;3;
Eyeless 02_T1R;pMN;-1.916;-12.613;3;
Eyeless 02_T1R;pMN;7.345;-4.151;3;
Eyeless 02_T1R;GMC;0.319;-4.47;3;*
Eyeless 02_T1R;GMC;2.395;-1.596;3;*
Eyeless 02_T1R;GMC;1.118;-3.672;5;*
Eyeless 02_T1R;GMC;-1.277;-0.479;5;*
Eyeless 02_T1R;pMN;-3.034;-1.437;7;*
Eyeless 02_T1R;pMN;-5.429;-3.991;7;
Eyeless 02_T1R;pMN;-6.706;-6.865;7;
Eyeless 02_T1R;pMN;-6.546;-9.739;7;
Eyeless 02_T1R;pMN;-3.832;-10.538;7;
Eyeless 02_T1R;pMN;-1.277;-13.252;7;
Eyeless 02_T1R;pMN;-0.16;-8.302;7;
Eyeless 02_T1R;pMN;-0.479;-5.907;7;*
Eyeless 02_T1R;pMN;3.672;-7.344;7;
Eyeless 02_T1R;pMN;6.866;-6.865;7;
Eyeless 02_T1R;pMN;-0.319;-18.361;10;
Eyeless 02_T1R;pMN;-2.555;-14.849;10;
Eyeless 02_T1R;pMN;3.034;-13.092;10;
Eyeless 02_T1R;pMN;5.908;-11.336;10;
Eyeless 02_T1R;pMN;0.639;-7.344;10;
Eyeless 02_T1R;pMN;-1.118;-3.672;10;*
Eyeless 02_T1R;pMN;-4.151;-8.462;10;
Eyeless 02_T1R;pMN;-3.513;-11.975;13;
Eyeless 02_T1R;pMN;-0.479;-18.84;13;
Eyeless 02_T1R;pMN;3.513;-23.95;13;
Eyeless 02_T1R;pMN;1.597;-28.101;13;
Eyeless 02_T1R;pMN;-3.992;-26.983;13;
Eyeless 02_T1R;pMN;0.639;-22.992;17;
Eyeless 02_T1R;pMN;-0.479;-18.84;17;
Eyeless 02_T1R;pMN;-1.597;-19;21;
Eyeless 02_T1R;pMN;-2.076;-22.672;21;
Eyeless 02_T1R;pMN;1.118;-25.227;21;
Eyeless 02_T1R;pMN;-2.555;-21.874;26;
Eyeless 02_T1R;pMN;-2.235;-26.185;26;
Eyeless 02_T1R;pMN;2.076;-27.143;26;
Eyeless 02_T1R;pMN;-1.277;-26.185;31;
Eyeless 02_T1R;pMN;-3.832;-25.706;10;
Eyeless 03_T1L;NB;0;0;0;*
Eyeless 03_T1L;GMC;1.916;-5.589;2;*
Eyeless 03_T1L;pMN;0.319;0.319;3;*
Eyeless 03_T1L;pMN;3.193;-1.118;3;*
Eyeless 03_T1L;pMN;10.378;-2.236;3;*
Eyeless 03_T1L;pMN;14.051;-0.479;3;*
Eyeless 03_T1L;pMN;13.572;-6.068;3;*
Eyeless 03_T1L;pMN;11.815;-9.101;3;*
Eyeless 03_T1L;pMN;8.941;-10.219;3;*
Eyeless 03_T1L;pMN;5.908;-6.068;3;*
Eyeless 03_T1L;pMN;3.034;-5.908;3;*
Eyeless 03_T1L;pMN;3.193;-11.337;3;*
Eyeless 03_T1L;GMC;0;-7.026;3;*
Eyeless 03_T1L;pMN;3.832;-7.984;5;
Eyeless 03_T1L;pMN;5.908;-9.58;5;
Eyeless 03_T1L;pMN;8.303;-7.345;5;*
Eyeless 03_T1L;pMN;8.622;-15.967;6;
Eyeless 03_T1L;pMN;5.908;-3.992;6;
Eyeless 03_T1L;pMN;13.572;-7.345;6;
Eyeless 03_T1L;GMC;1.118;-9.261;6;
Eyeless 03_T1L;GMC;0.958;-10.858;6;
Eyeless 03_T1L;pMN;-1.756;-9.58;8;*
Eyeless 03_T1L;pMN;7.345;-20.757;9;
Eyeless 03_T1L;pMN;4.471;-16.127;9;
Eyeless 03_T1L;pMN;3.672;-11.975;9;
Eyeless 03_T1L;pMN;0.479;-9.74;9;*
Eyeless 03_T1L;pMN;4.311;-6.706;9;
Eyeless 03_T1L;pMN;10.698;-13.253;9;
Eyeless 03_T1L;pMN;14.21;-9.261;9;
Eyeless 03_T1L;pMN;8.462;-10.858;12;
Eyeless 03_T1L;pMN;2.235;-18.362;12;
Eyeless 03_T1L;pMN;-0.798;-16.446;15;
Eyeless 03_T1L;pMN;1.916;-23.791;15;
Eyeless 03_T1L;pMN;7.185;-25.707;15;
Eyeless 03_T1L;pMN;4.79;-20.757;15;
Eyeless 03_T1L;pMN;7.664;-17.883;15;
Eyeless 03_T1L;pMN;11.177;-13.891;15;
Eyeless 03_T1L;pMN;6.866;-14.37;15;
Eyeless 03_T1L;pMN;2.714;-22.673;21;
Eyeless 03_T1L;pMN;4.79;-20.597;21;
Eyeless 03_T1L;pMN;5.109;-17.244;21;
Eyeless 03_T1R;NB;0;0;0;*
Eyeless 03_T1R;pMN;-1.117;4.152;0;*
Eyeless 03_T1R;pMN;2.236;6.227;0;*
Eyeless 03_T1R;pMN;3.992;3.513;0;*
Eyeless 03_T1R;pMN;8.303;4.471;0;*
Eyeless 03_T1R;pMN;5.589;1.757;0;*
Eyeless 03_T1R;pMN;7.824;0.479;0;*
Eyeless 03_T1R;pMN;2.555;-3.353;0;
Eyeless 03_T1R;GMC;-3.512;0.32;3;*
Eyeless 03_T1R;GMC;0.16;-0.159;3;*
Eyeless 03_T1R;pMN;-6.386;-2.714;4;
Eyeless 03_T1R;pMN;-0.958;-3.832;4;
Eyeless 03_T1R;pMN;3.513;-2.395;4;
Eyeless 03_T1R;pMN;11.017;1.118;4;
Eyeless 03_T1R;pMN;8.143;6.387;4;
Eyeless 03_T1R;pMN;11.337;4.471;4;
Eyeless 03_T1R;pMN;3.513;1.597;4;
Eyeless 03_T1R;pMN;3.034;5.429;4;
Eyeless 03_T1R;pMN;0;4.631;4;
Eyeless 03_T1R;pMN;1.437;4.311;6;*
Eyeless 03_T1R;GMC;-3.353;-0.319;8;*
Eyeless 03_T1R;GMC;-0.479;-1.117;8;*
Eyeless 03_T1R;pMN;4.471;3.353;9;
Eyeless 03_T1R;pMN;1.916;0.958;9;*
Eyeless 03_T1R;pMN;2.395;-5.109;9;
Eyeless 03_T1R;pMN;-2.235;-6.227;9;
Eyeless 03_T1R;pMN;-3.193;-3.512;9;
Eyeless 03_T1R;pMN;-8.143;-4.151;9;
Eyeless 03_T1R;pMN;3.194;1.916;15;
Eyeless 03_T1R;pMN;-1.596;0.958;15;
Eyeless 03_T1R;pMN;-3.353;-2.235;15;
Eyeless 03_T1R;pMN;-6.546;-5.109;15;
Eyeless 03_T1R;pMN;-2.874;-7.344;15;
Eyeless 03_T1R;pMN;3.992;-7.025;15;
Eyeless 03_T1R;pMN;4.471;-3.832;15;
Eyeless 03_T1R;pMN;7.824;-0.638;15;
Eyeless 03_T1R;pMN;1.118;1.118;19;
Eyeless 03_T1R;pMN;9.9;-2.554;19;
Eyeless 03_T1R;pMN;8.143;-1.277;22;
Eyeless 03_T1R;pMN;-2.554;-3.353;22;
Eyeless 03_T1R;pMN;2.236;-2.874;25;
Eyeless 01_T2L;NB;0;0;0;*
Eyeless 01_T2L;pMN;6.227;4.471;3;*
Eyeless 01_T2L;pMN;11.496;6.706;3;*
Eyeless 01_T2L;pMN;7.504;10.219;3;*
Eyeless 01_T2L;pMN;-2.235;-5.588;4;
Eyeless 01_T2L;pMN;3.193;-7.025;4;
Eyeless 01_T2L;pMN;4.311;2.076;6;*
Eyeless 01_T2L;pMN;4.95;-1.277;6;*
Eyeless 01_T2L;pMN;5.109;-5.109;6;
Eyeless 01_T2L;pMN;7.983;-0.159;6;
Eyeless 01_T2L;GMC;1.277;-1.916;6;*
Eyeless 01_T2L;pMN;10.538;7.505;7;
Eyeless 01_T2L;pMN;12.614;4.95;7;
Eyeless 01_T2L;pMN;7.185;0.32;7;
Eyeless 01_T2L;pMN;9.101;-9.58;7;
Eyeless 01_T2L;pMN;2.714;-11.176;7;
Eyeless 01_T2L;pMN;0;-7.025;7;
Eyeless 01_T2L;pMN;5.908;4.311;7;
Eyeless 01_T2L;pMN;15.009;0.639;8;
Eyeless 01_T2L;pMN;7.664;-3.832;8;*
Eyeless 01_T2L;GMC;-1.118;-3.033;8;*
Eyeless 01_T2L;pMN;3.513;-1.756;9;*
Eyeless 01_T2L;GMC;2.076;-3.033;9;*
Eyeless 01_T2L;pMN;7.025;3.194;10;
Eyeless 01_T2L;pMN;7.504;6.068;10;
Eyeless 01_T2L;pMN;7.345;-1.916;10;
Eyeless 01_T2L;pMN;12.454;3.353;11;
Eyeless 01_T2L;pMN;15.967;0.958;11;
Eyeless 01_T2L;pMN;14.849;-4.151;11;
Eyeless 01_T2L;pMN;11.177;-8.781;11;
Eyeless 01_T2L;pMN;6.866;-5.109;11;*
Eyeless 01_T2L;pMN;2.714;-7.344;11;
Eyeless 01_T2L;pMN;-0.639;-12.134;11;
Eyeless 01_T2L;pMN;8.143;-12.773;11;
Eyeless 01_T2L;pMN;11.815;-15.328;14;
Eyeless 01_T2L;pMN;13.093;-12.613;14;
Eyeless 01_T2L;pMN;12.933;-8.302;14;
Eyeless 01_T2L;pMN;10.059;-3.353;14;
Eyeless 01_T2L;pMN;3.513;-11.975;14;
Eyeless 01_T2L;pMN;13.572;-17.084;18;
Eyeless 01_T2L;pMN;8.941;-14.529;18;
Eyeless 01_T2L;pMN;11.336;-11.655;18;
Eyeless 01_T2L;pMN;9.42;-8.462;18;
Eyeless 01_T2L;pMN;6.067;-12.613;23;
Eyeless 01_T2L;pMN;9.101;-15.966;23;
Eyeless 01_T2R;NB;0;0;0;*
Eyeless 01_T2R;pMN;-4.151;-1.117;1;*
Eyeless 01_T2R;pMN;-5.908;-3.193;1;*
Eyeless 01_T2R;pMN;-2.874;-5.907;1;*
Eyeless 01_T2R;pMN;-2.395;-9.101;1;
Eyeless 01_T2R;pMN;2.076;-7.185;1;*
Eyeless 01_T2R;pMN;0.958;-4.63;1;*
Eyeless 01_T2R;pMN;-7.664;-1.437;5;*
Eyeless 01_T2R;pMN;-8.462;-5.428;5;
Eyeless 01_T2R;pMN;-6.866;-7.823;5;
Eyeless 01_T2R;pMN;-7.345;-10.378;5;
Eyeless 01_T2R;pMN;-1.916;-6.865;5;
Eyeless 01_T2R;pMN;2.395;-9.101;5;
Eyeless 01_T2R;GMC;-3.353;-5.109;6;*
Eyeless 01_T2R;GMC;-3.513;-0.958;6;*
Eyeless 01_T2R;GMC;-1.118;-1.756;6;*
Eyeless 01_T2R;pMN;-0.479;-10.697;7;
Eyeless 01_T2R;pMN;0.319;-5.748;7;
Eyeless 01_T2R;pMN;-7.345;-7.823;7;
Eyeless 01_T2R;pMN;-8.782;-2.714;7;
Eyeless 01_T2R;pMN;-11.336;-8.941;8;
Eyeless 01_T2R;pMN;-8.143;-14.21;8;
Eyeless 01_T2R;pMN;-2.076;-14.21;8;
Eyeless 01_T2R;pMN;-2.874;-2.554;9;
Eyeless 01_T2R;pMN;-9.261;-5.269;9;
Eyeless 01_T2R;pMN;-11.656;-16.605;11;
Eyeless 01_T2R;pMN;-6.706;-17.403;11;
Eyeless 01_T2R;pMN;-1.118;-17.723;11;
Eyeless 01_T2R;pMN;-3.832;-6.386;11;
Eyeless 01_T2R;pMN;-6.866;-10.538;11;
Eyeless 01_T2R;pMN;-12.933;-11.655;11;
Eyeless 01_T2R;pMN;-11.336;-7.664;14;
Eyeless 01_T2R;pMN;-3.193;-20.756;16;
Eyeless 01_T2R;pMN;0.479;-16.286;16;
Eyeless 01_T2R;pMN;-12.454;-12.454;16;
Eyeless 01_T2R;pMN;-7.025;-13.571;19;
Eyeless 01_T2R;pMN;-1.277;-15.487;19;
Eyeless 01_T2R;pMN;1.756;-19.479;19;
Eyeless 01_T2R;pMN;5.908;-25.387;19;
Eyeless 01_T2R;pMN;3.193;-28.58;24;
Eyeless 02_T2L;NB;0;0;0;*
Eyeless 02_T2L;pMN;7.984;-3.193;-1;*
Eyeless 02_T2L;pMN;10.538;-4.949;-1;*
Eyeless 02_T2L;pMN;15.488;-3.672;-1;*
Eyeless 02_T2L;pMN;15.328;-7.823;-1;*
Eyeless 02_T2L;GMC;11.816;-8.622;0;
Eyeless 02_T2L;pMN;15.169;-11.655;1;
Eyeless 02_T2L;pMN;12.295;-10.538;1;
Eyeless 02_T2L;pMN;3.673;-3.991;1;*
Eyeless 02_T2L;pMN;4.95;-1.437;1;*
Eyeless 02_T2L;pMN;12.295;-3.033;1;*
Eyeless 02_T2L;pMN;15.648;-2.075;1;*
Eyeless 02_T2L;GMC;0.479;-2.874;2;*
Eyeless 02_T2L;GMC;-1.916;-1.756;4;*
Eyeless 02_T2L;pMN;3.194;-1.117;5;
Eyeless 02_T2L;pMN;6.706;-4.63;5;
Eyeless 02_T2L;pMN;6.387;-7.664;5;*
Eyeless 02_T2L;pMN;3.353;-7.344;5;*
Eyeless 02_T2L;pMN;10.538;-4.79;5;
Eyeless 02_T2L;pMN;15.169;-6.227;5;
Eyeless 02_T2L;pMN;11.337;-11.496;5;
Eyeless 02_T2L;pMN;13.732;-14.05;5;
Eyeless 02_T2L;pMN;14.211;-19.958;5;
Eyeless 02_T2L;GMC;2.715;-5.588;7;*
Eyeless 02_T2L;pMN;9.261;-12.933;8;
Eyeless 02_T2L;pMN;10.858;-8.941;9;
Eyeless 02_T2L;pMN;6.866;-8.143;9;
Eyeless 02_T2L;pMN;2.715;-9.42;9;
Eyeless 02_T2L;pMN;5.908;-16.286;9;
Eyeless 02_T2L;pMN;8.303;-13.891;9;
Eyeless 02_T2L;pMN;11.337;-17.882;9;
Eyeless 02_T2L;pMN;12.933;-18.042;12;
Eyeless 02_T2L;pMN;5.589;-19.479;14;
Eyeless 02_T2L;pMN;4.471;-15.328;14;
Eyeless 02_T2L;pMN;2.076;-11.176;14;
Eyeless 02_T2L;pMN;8.303;-12.613;14;
Eyeless 02_T2L;pMN;17.404;-16.765;14;
Eyeless 02_T2L;pMN;13.732;-15.966;15;
Eyeless 02_T2L;pMN;12.933;-26.664;17;
Eyeless 02_T2L;pMN;15.169;-22.193;17;
Eyeless 02_T2L;pMN;12.933;-18.521;20;
Eyeless 02_T2L;pMN;17.404;-21.076;22;
Eyeless 02_T2L;pMN;16.127;-24.908;24;
Eyeless 02_T2L;pMN;7.664;-6.706;-1;*
Eyeless 02_T2R;NB;0;0;0;*
Eyeless 02_T2R;GMC;-3.353;-2.714;3;*
Eyeless 02_T2R;GMC;-2.395;-4.79;3;*
Eyeless 02_T2R;GMC;-0.639;-2.235;3;*
Eyeless 02_T2R;GMC;1.596;-3.193;3;*
Eyeless 02_T2R;pMN;-1.118;-7.185;4;*
Eyeless 02_T2R;pMN;1.437;-9.42;4;*
Eyeless 02_T2R;pMN;4.47;-11.815;4;*
Eyeless 02_T2R;pMN;6.067;-8.303;4;*
Eyeless 02_T2R;pMN;2.554;-5.908;4;*
Eyeless 02_T2R;pMN;4.151;-3.832;4;*
Eyeless 02_T2R;pMN;7.823;-4.63;4;*
Eyeless 02_T2R;pMN;11.336;-2.555;4;*
Eyeless 02_T2R;pMN;8.462;-0.639;4;*
Eyeless 02_T2R;pMN;3.991;-2.076;6;
Eyeless 02_T2R;pMN;11.336;-6.067;8;
Eyeless 02_T2R;pMN;8.622;-10.059;8;
Eyeless 02_T2R;pMN;0.479;-7.983;8;
Eyeless 02_T2R;pMN;2.714;-15.328;8;
Eyeless 02_T2R;pMN;-0.32;-19.479;8;
Eyeless 02_T2R;pMN;6.067;-14.849;10;
Eyeless 02_T2R;pMN;5.588;-19.32;10;
Eyeless 02_T2R;pMN;-2.555;-19.32;10;
Eyeless 02_T2R;pMN;6.865;-5.908;10;
Eyeless 02_T2R;pMN;-5.748;-23.95;13;
Eyeless 02_T2R;pMN;-0.32;-23.471;13;
Eyeless 02_T2R;pMN;6.865;-11.177;13;
Eyeless 02_T2R;pMN;2.714;-10.857;13;
Eyeless 02_T2R;pMN;6.386;-14.53;13;
Eyeless 02_T2R;pMN;-0.958;-27.143;14;
Eyeless 02_T2R;pMN;-0.32;-18.042;14;
Eyeless 02_T2R;pMN;-1.118;-14.849;15;
Eyeless 02_T2R;pMN;-8.782;-27.782;15;
Eyeless 02_T2R;pMN;2.714;-24.589;15;
Eyeless 02_T2R;pMN;-3.513;-25.227;18;
Eyeless 02_T2R;pMN;4.47;-24.748;18;
Eyeless 02_T2R;pMN;3.991;-18.362;18;
Eyeless 02_T2R;pMN;-7.026;-27.143;22;
Eyeless 02_T2R;pMN;-4.631;-30.337;22;
Eyeless 02_T2R;pMN;0.638;-29.698;22;
Eyeless 03_T2L;NB;0;0;0;*
Eyeless 03_T2L;pMN;-0.159;-0.16;-5;*
Eyeless 03_T2L;pMN;-3.672;-4.311;-5;*
Eyeless 03_T2L;pMN;-6.067;-0.958;-5;*
Eyeless 03_T2L;pMN;-7.504;-5.908;-5;*
Eyeless 03_T2L;pMN;-7.504;-9.421;-5;
Eyeless 03_T2L;pMN;-2.874;-15.488;-5;*
Eyeless 03_T2L;pMN;-5.748;-0.799;-2;*
Eyeless 03_T2L;pMN;-1.916;-2.076;-2;*
Eyeless 03_T2L;pMN;1.757;-3.034;-2;
Eyeless 03_T2L;pMN;0.799;-7.345;-2;*
Eyeless 03_T2L;pMN;-5.269;-5.748;-2;
Eyeless 03_T2L;pMN;-8.462;-4.95;-2;
Eyeless 03_T2L;pMN;-11.975;-11.017;-2;
Eyeless 03_T2L;pMN;-2.874;-13.093;-2;
Eyeless 03_T2L;pMN;-5.109;-15.648;-2;
Eyeless 03_T2L;pMN;-5.588;-19.16;-2;
Eyeless 03_T2L;pMN;-2.075;-20.597;-2;
Eyeless 03_T2L;pMN;-7.983;-8.463;0;
Eyeless 03_T2L;pMN;-5.748;-0.32;1;
Eyeless 03_T2L;GMC;-1.117;-5.429;1;*
Eyeless 03_T2L;GMC;1.597;-6.706;1;*
Eyeless 03_T2L;pMN;-3.832;-1.916;4;
Eyeless 03_T2L;pMN;2.236;-2.395;4;
Eyeless 03_T2L;pMN;-6.067;-6.387;4;
Eyeless 03_T2L;pMN;-5.907;-13.412;4;
Eyeless 03_T2L;pMN;-8.941;-16.925;4;
Eyeless 03_T2L;pMN;-11.017;-25.228;4;
Eyeless 03_T2L;pMN;-6.546;-24.11;4;
Eyeless 03_T2L;pMN;0.639;-11.656;4;*
Eyeless 03_T2L;pMN;-1.596;-3.992;4;
Eyeless 03_T2L;pMN;-2.075;-7.505;4;*
Eyeless 03_T2L;pMN;-4.151;-7.505;6;
Eyeless 03_T2L;pMN;1.437;-6.387;7;*
Eyeless 03_T2L;pMN;0.958;-9.421;7;*
Eyeless 03_T2L;pMN;-4.79;-11.017;7;
Eyeless 03_T2L;pMN;-2.395;-13.412;7;
Eyeless 03_T2L;pMN;-7.664;-17.564;7;
Eyeless 03_T2L;pMN;-9.26;-22.513;7;
Eyeless 03_T2L;pMN;-9.739;-25.866;7;
Eyeless 03_T2L;pMN;-5.109;-25.866;7;
Eyeless 03_T2L;pMN;-3.193;-22.034;7;
Eyeless 03_T2L;pMN;-6.227;-17.564;10;
Eyeless 03_T2L;pMN;-5.109;-30.497;16;
Eyeless 03_T2R;NB;0;0;0;*
Eyeless 03_T2R;pMN;-6.706;2.395;-5;*
Eyeless 03_T2R;pMN;-4.311;2.555;-2;*
Eyeless 03_T2R;pMN;-6.387;0.479;-2;*
Eyeless 03_T2R;pMN;-10.698;-0.798;-2;*
Eyeless 03_T2R;pMN;-7.824;-3.193;-2;*
Eyeless 03_T2R;GMC;-4.311;-2.076;1;*
Eyeless 03_T2R;GMC;-0.958;-4.79;2;*
Eyeless 03_T2R;GMC;0;-1.437;3;*
Eyeless 03_T2R;pMN;-12.614;0.479;3;*
Eyeless 03_T2R;pMN;-8.941;4.311;3;*
Eyeless 03_T2R;pMN;-5.109;3.034;3;*
Eyeless 03_T2R;pMN;-3.353;0.479;3;*
Eyeless 03_T2R;pMN;-8.622;0.958;3;*
Eyeless 03_T2R;pMN;-8.462;-2.076;3;*
Eyeless 03_T2R;pMN;-7.664;-3.992;3;*
Eyeless 03_T2R;pMN;-4.311;-4.95;3;*
Eyeless 03_T2R;pMN;-8.941;-7.504;3;
Eyeless 03_T2R;pMN;-12.773;-4.151;3;
Eyeless 03_T2R;pMN;-13.891;-6.387;3;
Eyeless 03_T2R;pMN;-5.269;-5.429;5;*
Eyeless 03_T2R;pMN;-11.496;0;6;
Eyeless 03_T2R;pMN;-12.773;-5.269;8;
Eyeless 03_T2R;pMN;-17.883;-7.345;8;
Eyeless 03_T2R;pMN;-14.051;-10.857;8;
Eyeless 03_T2R;pMN;-12.294;-12.614;8;
Eyeless 03_T2R;pMN;-18.362;-11.975;8;
Eyeless 03_T2R;pMN;-7.983;-11.017;8;
Eyeless 03_T2R;pMN;-4.311;-8.303;8;
Eyeless 03_T2R;pMN;-4.151;-3.672;8;
Eyeless 03_T2R;pMN;-7.983;-1.118;8;
Eyeless 03_T2R;GMC;-0.319;-4.311;10;
Eyeless 03_T2R;pMN;-21.395;-9.899;13;
Eyeless 03_T2R;pMN;-17.244;-7.025;13;
Eyeless 03_T2R;pMN;-12.454;-7.185;13;
Eyeless 03_T2R;pMN;-6.387;-9.42;13;
Eyeless 03_T2R;pMN;-5.109;-13.731;13;
Eyeless 03_T2R;pMN;-9.58;-19.16;13;
Eyeless 03_T2R;pMN;-15.967;-14.689;13;
Eyeless 03_T2R;pMN;-18.362;-13.412;17;
Eyeless 03_T2R;pMN;-17.883;-7.664;17;
Eyeless 03_T2R;pMN;-13.093;-8.462;17;
Eyeless 03_T2R;pMN;-20.278;-17.244;17;
Eyeless 03_T2R;pMN;-15.967;-12.614;22;
Eyeless 03_T2R;pMN;-12.614;-10.857;22;
Eyeless 03_T2R;pMN;-10.059;3.992;-5;*
Eyeless 03_T2R;pMN;-1.277;-4.471;25;
Eyeless 04_T2R;NB;0;0;0;*
Eyeless 04_T2R;pMN;-1.744;-6.227;-3;*
Eyeless 04_T2R;pMN;-6.31;-11.209;-2;*
Eyeless 04_T2R;pMN;-3.072;-6.559;-2;*
Eyeless 04_T2R;pMN;1.494;-5.314;-2;*
Eyeless 04_T2R;pMN;-1.08;-11.541;-2;*
Eyeless 04_T2R;pMN;-2.989;-11.79;-2;*
Eyeless 04_T2R;pMN;1.162;-7.888;-1;*
Eyeless 04_T2R;pMN;-3.072;-18.598;0;
Eyeless 04_T2R;pMN;-7.639;-18.266;0;
Eyeless 04_T2R;pMN;-8.303;-22.252;0;
Eyeless 04_T2R;pMN;-3.82;-23.912;0;
Eyeless 04_T2R;pMN;-0.083;-14.032;0;
Eyeless 04_T2R;GMC;-4.899;-8.22;0;*
Eyeless 04_T2R;GMC;-2.74;-3.737;0;*
Eyeless 04_T2R;GMC;-6.144;-3.238;0;*
Eyeless 04_T2R;GMC;-7.224;-7.058;0;*
Eyeless 04_T2R;pMN;-7.39;-11.209;1;*
Eyeless 04_T2R;pMN;-1.661;-8.718;1;
Eyeless 04_T2R;pMN;4.317;-9.798;1;*
Eyeless 04_T2R;pMN;4.483;-5.978;1;
Eyeless 04_T2R;pMN;0.166;-2.823;2;*
Eyeless 04_T2R;pMN;-4.567;-5.314;2;*
Eyeless 04_T2R;pMN;-8.22;-15.526;4;
Eyeless 04_T2R;pMN;-10.711;-22.085;4;
Eyeless 04_T2R;pMN;-7.971;-30.471;4;
Eyeless 04_T2R;pMN;-12.454;-34.456;4;
Eyeless 04_T2R;pMN;-1.329;-22.418;4;
Eyeless 04_T2R;pMN;0.996;-7.722;4;
Eyeless 04_T2R;pMN;3.404;-10.96;4;
Eyeless 04_T2R;pMN;2.241;-16.523;4;
Eyeless 04_T2R;pMN;-4.733;-12.953;5;
Eyeless 04_T2R;pMN;-2.989;-16.523;5;
Eyeless 04_T2R;pMN;1.245;-23.58;7;
Eyeless 04_T2R;pMN;-5.148;-25.822;7;
Eyeless 04_T2R;pMN;-2.325;-31.384;7;
Eyeless 04_T2R;pMN;-6.975;-34.124;7;
Eyeless 04_T2R;pMN;-10.794;-31.135;7;
Eyeless 04_T2R;pMN;-9.631;-38.857;9;
Eyeless 04_T2R;pMN;0.581;-27.814;10;
Eyeless 04_T2R;pMN;-11.292;-35.536;12;
Eyeless 04_T2R;pMN;-7.805;-28.645;12;
Eyeless 04_T2R;pMN;-2.657;-30.471;12;
Eyeless 01_T3L;NB;0;0;0;*
Eyeless 01_T3L;pMN;2.235;4.79;0;*
Eyeless 01_T3L;pMN;5.269;1.597;0;*
Eyeless 01_T3L;pMN;-2.555;-4.47;2;
Eyeless 01_T3L;pMN;-8.303;-1.916;2;
Eyeless 01_T3L;GMC;-3.673;3.513;2;*
Eyeless 01_T3L;GMC;-5.429;1.597;2;*
Eyeless 01_T3L;pMN;6.865;4.152;3;*
Eyeless 01_T3L;pMN;8.781;0.799;3;*
Eyeless 01_T3L;pMN;5.109;-0.798;3;*
Eyeless 01_T3L;pMN;1.117;-2.235;3;*
Eyeless 01_T3L;pMN;0.638;0.639;3;*
Eyeless 01_T3L;pMN;2.554;3.034;3;*
Eyeless 01_T3L;pMN;-8.622;0.32;3;*
Eyeless 01_T3L;pMN;-7.664;-2.395;3;*
Eyeless 01_T3L;pMN;-2.236;-5.269;3;*
Eyeless 01_T3L;pMN;-4.152;-7.664;3;
Eyeless 01_T3L;pMN;1.437;-7.025;3;
Eyeless 01_T3L;GMC;-3.513;3.353;3;*
Eyeless 01_T3L;pMN;7.344;-9.42;6;
Eyeless 01_T3L;pMN;6.386;-3.991;6;
Eyeless 01_T3L;pMN;6.546;0.639;6;
Eyeless 01_T3L;pMN;0.798;-0.319;6;
Eyeless 01_T3L;pMN;-8.303;4.631;6;
Eyeless 01_T3L;pMN;-4.471;-4.79;6;
Eyeless 01_T3L;pMN;-2.236;-8.622;9;
Eyeless 01_T3L;pMN;6.706;-6.227;9;
Eyeless 01_T3L;pMN;12.294;-11.336;9;
Eyeless 01_T3L;pMN;4.63;-2.714;9;
Eyeless 01_T3L;pMN;-0.799;-0.958;9;
Eyeless 01_T3L;pMN;10.378;-5.109;12;
Eyeless 01_T3L;pMN;-0.16;-11.496;12;
Eyeless 01_T3L;pMN;5.269;-6.865;14;
Eyeless 01_T3L;pMN;13.252;-3.672;14;
Eyeless 01_T3L;pMN;11.336;-9.739;14;
Eyeless 01_T3L;pMN;14.05;-13.571;14;
Eyeless 01_T3L;pMN;13.252;-19.319;14;
Eyeless 01_T3L;pMN;13.092;-15.328;20;
Eyeless 01_T3L;pMN;10.857;-9.58;20;
Eyeless 01_T3L;pMN;10.857;-20.597;24;
Eyeless 01_T3R;NB;0;0;0;*
Eyeless 01_T3R;pMN;-5.589;2.874;-6;*
Eyeless 01_T3R;pMN;-4.152;6.546;-6;*
Eyeless 01_T3R;pMN;-8.782;6.067;-3;*
Eyeless 01_T3R;pMN;-7.824;2.714;-3;*
Eyeless 01_T3R;pMN;-3.034;-0.32;-3;*
Eyeless 01_T3R;pMN;0.159;4.949;-3;*
Eyeless 01_T3R;pMN;-1.916;7.823;-3;*
Eyeless 01_T3R;pMN;-3.034;2.714;1;*
Eyeless 01_T3R;pMN;-6.547;3.991;1;
Eyeless 01_T3R;pMN;-12.295;7.983;1;
